,52401,,,Decorah United Soccer Club,,, Decorah, IA 52101,,,https://www.iowasoccer.org/clubs/decorah-united-soccer-club/?Near=52401&Radius=250,
,52401,,,Nevada Soccer Club,,, Nevada, IA 50201,,,https://www.iowasoccer.org/clubs/nevada-soccer-club/?Near=52401&Radius=250,
,52401,,,Iowa Storm Soccer Club,,, Bondurant, IA 50035,,,https://www.iowasoccer.org/clubs/iowa-storm-soccer-club/?Near=52401&Radius=250,
,52401,,,Bondurant Soccer Club,,, Bondurant, IA 50035,,,https://www.iowasoccer.org/clubs/bondurant-soccer-club/?Near=52401&Radius=250,
,52401,,,Altoona Soccer Club/GPS Iowa,,, Altoona, IA 50009,,,https://www.iowasoccer.org/clubs/altoona-soccer-clubgps-iowa/?Near=52401&Radius=250,
,52401,,,Ames Soccer Club,,, Ames, IA 50010,,,https://www.iowasoccer.org/clubs/ames-soccer-club/?Near=52401&Radius=250,
,52401,,,Carlisle Soccer Club,,, Carlisle, IA 50047,,,https://www.iowasoccer.org/clubs/carlisle-soccer-club/?Near=52401&Radius=250,
,52401,,,Ballard Soccer Club,,, Ballard, IA 50244,,,https://www.iowasoccer.org/clubs/ballard-soccer-club/?Near=52401&Radius=250,
,52401,,,Pleasant Hill Soccer Club (PHSC),,, Pleasant Hill, IA 50317,,,https://www.iowasoccer.org/clubs/pleasant-hill-soccer-club-phsc/?Near=52401&Radius=250,
,52401,,,Gilbert Soccer Club,,, Gilbert, IA 50105,,,https://www.iowasoccer.org/clubs/gilbert-soccer-club/?Near=52401&Radius=250,
,52401,,,North Polk United,,, Polk City, IA 50226,,,https://www.iowasoccer.org/clubs/north-polk-united/?Near=52401&Radius=250,
,52401,,,Rathbun Lake Area YMCA,,, Centerville, IA 52544,,,https://www.iowasoccer.org/clubs/rathbun-lake-area-ymca/?Near=52401&Radius=250,
,52401,,,Indianola Soccer Tribe,,, Indianola, IA 50125,,,https://www.iowasoccer.org/clubs/indianola-soccer-tribe/?Near=52401&Radius=250,
,52401,,,Northwest Soccer Club,,, Des Moines, IA 50311,,,https://www.iowasoccer.org/clubs/northwest-soccer-club/?Near=52401&Radius=250,
,52401,,,ADULTS: Central Iowa Coed Soccer (CICS) League,,, Des Moines, IA 50312,,,https://www.iowasoccer.org/clubs/adults-central-iowa-coed-soccer-cics-league/?Near=52401&Radius=250,
,52401,,,Des Moines Soccer Club (DMSC),,, Des Moines, IA 50321,,,https://www.iowasoccer.org/clubs/des-moines-soccer-club-dmsc/?Near=52401&Radius=250,
,52401,,,UFA Iowa,,, Des Moines, IA 50321,,,https://www.iowasoccer.org/clubs/ufa-iowa/?Near=52401&Radius=250,
,52401,,,Norwalk Soccer Club,,, Norwalk, IA 50211,,,https://www.iowasoccer.org/clubs/norwalk-soccer-club/?Near=52401&Radius=250,
,52401,,,Apex Soccer Academy,,, Norwalk, IA 50211,,,https://www.iowasoccer.org/clubs/apex-soccer-academy/?Near=52401&Radius=250,
,52401,,,Dowling Soccer Club,,, West Des Moines, IA 50265,,,https://www.iowasoccer.org/clubs/dowling-soccer-club/?Near=52401&Radius=250,
,52401,,,Madrid Soccer Association,,, Madrid, IA 50156,,,https://www.iowasoccer.org/clubs/madrid-soccer-association/?Near=52401&Radius=250,
